,INCIDENT_KEY,VICTIM_ID,VICTIM_AGE_GROUP,VICTIM_SEX,VICTIM_RACE,STAT_MURDER_FLG
13254,85170715,85170715-23014,25-44,Male,Black,N
13255,85209346,85209346-23033,18-24,Male,Black,Y
13256,168152714,168152714-31280,<18,Male,Black,N
13257,168152714,168152714-31281,<18,Male,Black,N
13258,85325405,85325405-23078,25-44,Male,Black,N
13259,85326196,85326196-23079,45-64,Male,Black,N
13260,85478184,85478184-23145,<18,Male,Black,Y
13261,85518942,85518942-23186,25-44,Male,Black,N
13262,85518945,85518945-23191,25-44,Female,Black,N
13263,85518945,85518945-23192,25-44,Male,Black,N
13264,85643658,85643658-23277,18-24,Male,Black,N
13265,85705048,85705048-23315,18-24,Male,Black,N
13266,85762738,85762738-23343,25-44,Male,Black,N
13267,85800949,85800949-23351,18-24,Male,Black,N
13268,85800949,85800949-23352,18-24,Male,Black,N
13269,85854720,85854720-23363,18-24,Male,Black,Y
13270,85861171,85861171-23364,18-24,Male,Black Hispanic,N
13271,85933508,85933508-23397,18-24,Female,Black,N
13272,85977416,85977416-23424,25-44,Male,Black,Y
13273,85992747,85992747-23441,18-24,Male,Black,N
13274,86033844,86033844-23455,25-44,Male,White Hispanic,Y
13275,86033844,86033844-23456,18-24,Male,White Hispanic,Y
13276,86046520,86046520-23457,25-44,Male,Black,N
13277,86067428,86067428-23460,45-64,Male,White,Y
13278,86096654,86096654-23490,18-24,Male,Black,N
13279,86107854,86107854-23495,18-24,Male,Black,N
13280,86123400,86123400-23496,25-44,Male,Black,Y
13281,86249656,86249656-23548,25-44,Male,Unknown,N
13282,86324803,86324803-23562,18-24,Male,Black,Y
13283,86415277,86415277-23596,18-24,Male,Black,N
13284,86415277,86415277-23597,18-24,Male,White Hispanic,Y
13285,86437261,86437261-23614,25-44,Male,Black,N
13286,86520724,86520724-23651,25-44,Male,Black,N
13287,86560243,86560243-23673,18-24,Male,Black,N
13288,86626274,86626274-23694,18-24,Male,Black,N
13289,86626274,86626274-23695,25-44,Male,White Hispanic,N
13290,86650272,86650272-23710,25-44,Male,Black,N
13291,86799883,86799883-23750,18-24,Male,Black,N
13292,86811195,86811195-23752,45-64,Male,Black,N
13293,87052744,87052744-23826,25-44,Female,White Hispanic,N
13294,87068315,87068315-23829,18-24,Male,Black,N
13295,87213449,87213449-23856,25-44,Female,Black,Y
13296,87213449,87213449-23857,45-64,Male,Black,Y
13297,87215149,87215149-23858,25-44,Male,Black,N
13298,87234253,87234253-23872,25-44,Male,Black,N
13299,87241709,87241709-23875,18-24,Male,Black,N
13300,87389175,87389175-23903,18-24,Male,Black,N
13301,87430926,87430926-23918,<18,Male,Black,N
13302,87430926,87430926-23919,<18,Male,Black,N
13303,87507964,87507964-23949,<18,Male,White Hispanic,N
13304,87590406,87590406-23972,18-24,Male,Black,N
13305,87630223,87630223-23981,25-44,Male,Black,N
13306,87640228,87640228-23990,<18,Female,Black Hispanic,N
13307,87658802,87658802-23992,25-44,Male,White Hispanic,N
13308,87798556,87798556-24026,18-24,Male,Black,N
13309,87804363,87804363-24029,25-44,Male,Black,N
13310,87915624,87915624-24062,<18,Male,Black,N
13311,88037030,88037030-24092,45-64,Male,Black Hispanic,Y
13312,88139024,88139024-24125,25-44,Male,White Hispanic,N
13313,88144161,88144161-24127,18-24,Male,Black,N
13314,88225086,88225086-24150,25-44,Male,Black,Y
13315,88254246,88254246-24162,18-24,Male,Black Hispanic,Y
13316,88254246,88254246-24163,25-44,Male,Black Hispanic,N
13317,88331777,88331777-24186,45-64,Female,Black,N
13318,88502103,88502103-24244,25-44,Male,Black Hispanic,N
13319,88842773,88842773-24307,25-44,Male,Black,N
13320,88877544,88877544-24314,25-44,Male,White,N
13321,88890624,88890624-24316,45-64,Male,Black,N
13322,88912697,88912697-24321,18-24,Male,Black,Y
13323,89024536,89024536-24338,45-64,Male,Black,N
13324,89047360,89047360-24347,25-44,Male,Black,N
13325,89251458,89251458-24381,18-24,Male,Black,Y
13326,89514645,89514645-24413,18-24,Male,Black Hispanic,Y
13327,89514645,89514645-24414,25-44,Male,Black Hispanic,Y
13328,89875006,89875006-24486,25-44,Male,Black,N
13329,89975647,89975647-24506,25-44,Male,White,N
13330,89984908,89984908-24510,45-64,Male,White Hispanic,N
13331,89986375,89986375-24511,25-44,Male,White Hispanic,N
13332,90201091,90201091-24550,18-24,Male,Black,N
13333,90212418,90212418-24552,18-24,Male,Black,N
13334,90243746,90243746-24564,18-24,Male,Black,N
13335,90253496,90253496-24566,18-24,Male,Black,Y
13336,90905822,90905822-24703,18-24,Male,Asian / Pacific Islander,Y
13337,90905822,90905822-24704,25-44,Male,White Hispanic,N
13338,90907136,90907136-24707,25-44,Male,Black,N
13339,91048613,91048613-24752,18-24,Male,Black,N
13340,91160087,91160087-24774,18-24,Male,Black,N
13341,91329397,91329397-24846,18-24,Male,Black Hispanic,Y
13342,91399454,91399454-24856,25-44,Male,Black,Y
13343,91404976,91404976-24882,25-44,Male,White,N
13344,91409803,91409803-24886,<18,Male,Black,N
13345,91510699,91510699-24930,25-44,Male,Black,Y
13346,91551821,91551821-24939,25-44,Male,Black,N
13347,91612687,91612687-24949,25-44,Male,Black,Y
13348,91727927,91727927-24970,45-64,Female,White Hispanic,N
13349,91727927,91727927-24971,25-44,Female,White Hispanic,N
13350,91727927,91727927-24972,45-64,Male,White Hispanic,N
13351,91727927,91727927-24973,45-64,Male,White Hispanic,N
13352,91727927,91727927-24974,18-24,Male,White Hispanic,N
13353,91728834,91728834-24984,18-24,Male,Black,N
13354,91728834,91728834-24985,25-44,Male,White Hispanic,N
13355,91728835,91728835-24986,18-24,Male,Black,N
13356,91852604,91852604-25031,18-24,Male,White,N
13357,91982863,91982863-25065,45-64,Male,White,Y
13358,92077479,92077479-25075,18-24,Male,Black,Y
13359,92077479,92077479-25076,18-24,Male,Black,Y
13360,139005059,139005059-27003,25-44,Male,Black,N
13361,92079599,92079599-25096,18-24,Male,Black,N
13362,92079599,92079599-25097,18-24,Male,Black,N
13363,92079599,92079599-25098,18-24,Male,Black,N
13364,92079599,92079599-25099,25-44,Male,Black,N
13365,92079603,92079603-25103,18-24,Male,Black,N
13366,92134213,92134213-25122,18-24,Male,Black,N
13367,92417482,92417482-25261,18-24,Male,Black,N
13368,92417482,92417482-25262,18-24,Male,Black,N
13369,92431849,92431849-25267,25-44,Male,Black,N
13370,92460740,92460740-25271,<18,Male,Black,N
13371,92489484,92489484-25283,25-44,Male,Black Hispanic,N
13372,92500638,92500638-25298,18-24,Male,Black,N
13373,92507649,92507649-25297,25-44,Male,Black,N
13374,92606072,92606072-25323,18-24,Male,Black,N
13375,92673375,92673375-25332,45-64,Male,White Hispanic,Y
13376,92718835,92718835-25348,18-24,Male,Black,N
13377,92821503,92821503-25373,18-24,Male,Black,N
13378,92821503,92821503-25374,18-24,Male,Black,N
13379,92821503,92821503-25375,18-24,Male,Black,N
13380,92827424,92827424-25380,18-24,Male,Black,N
13381,93031135,93031135-25429,25-44,Male,Black,N
13382,93164826,93164826-25473,18-24,Male,Black Hispanic,N
13383,93488707,93488707-25547,25-44,Male,Black,N
13384,93645906,93645906-25593,18-24,Male,Black,N
13385,93685463,93685463-25600,18-24,Male,Black,N
13386,93726280,93726280-25625,18-24,Male,White,N
13387,93804399,93804399-25633,18-24,Male,Black,N
13388,93852979,93852979-25646,18-24,Male,Black,N
13389,94111443,94111443-25699,25-44,Male,Black,N
13390,94111443,94111443-25700,45-64,Male,Black,N
13391,94146875,94146875-25716,25-44,Male,Black Hispanic,N
13392,94267635,94267635-25771,18-24,Male,Black Hispanic,Y
13393,94417219,94417219-25804,18-24,Male,Black,N
13394,94522792,94522792-25827,25-44,Male,Black,N
13395,94549156,94549156-25836,18-24,Male,Black,N
13396,94599944,94599944-25849,25-44,Male,Black,N
13397,194626071,194626071-1,18-24,Male,Black,N
13398,94814972,94814972-25889,18-24,Male,White Hispanic,N
13399,94814972,94814972-25890,25-44,Male,Black,N
13400,94977263,94977263-25913,18-24,Male,Black,N
13401,95318078,95318078-25958,<18,Female,Black,N
13402,95364609,95364609-25974,<18,Female,White Hispanic,N
13403,95504867,95504867-26000,18-24,Male,Black,N
13404,109340974,109340974-26029,18-24,Male,Black,Y
13405,109340974,109340974-26030,25-44,Male,Black,N
13406,109355509,109355509-26039,18-24,Male,Black,N
13407,109520786,109520786-26070,<18,Male,Black Hispanic,N
13408,109564527,109564527-26085,25-44,Male,Black,Y
13409,109583823,109583823-26097,18-24,Male,White Hispanic,N
13410,109632648,109632648-26100,45-64,Male,White,Y
13411,136393518,136393518-26123,18-24,Male,Black,N
13412,136393518,136393518-26124,18-24,Male,Black,N
13413,136687485,136687485-26187,25-44,Male,Black Hispanic,N
13414,136687486,136687486-26196,25-44,Male,Black,N
13415,136696665,136696665-26195,18-24,Male,Black,N
13416,136734128,136734128-26202,18-24,Male,White Hispanic,N
13417,136802074,136802074-26231,18-24,Male,Black,N
13418,136811333,136811333-26224,18-24,Male,Black,N
13419,136811333,136811333-26225,18-24,Male,Black,Y
13420,136867315,136867315-26245,18-24,Male,Black,N
13421,136942067,136942067-26277,18-24,Male,Black Hispanic,Y
13422,137123839,137123839-26335,25-44,Male,Black,N
13423,137132955,137132955-26342,25-44,Male,Black,N
13424,137142208,137142208-26346,18-24,Male,Black,Y
13425,137142208,137142208-26347,18-24,Female,Black,N
13426,137142208,137142208-26348,<18,Female,Black,N
13427,137149305,137149305-26353,25-44,Male,Black,N
13428,137251183,137251183-26375,18-24,Male,Black,N
13429,137265418,137265418-26378,18-24,Male,Black,N
13430,137354523,137354523-26408,<18,Female,Black,N
13431,137371159,137371159-26428,18-24,Male,Black,Y
13432,137394062,137394062-26437,18-24,Male,Black,N
13433,137417070,137417070-26445,18-24,Male,Black,N
13434,137473779,137473779-26465,18-24,Male,Black,N
13435,137473779,137473779-26466,18-24,Male,Black,N
13436,137516267,137516267-26483,18-24,Male,Black,N
13437,137584244,137584244-26503,18-24,Male,Black,N
13438,137741235,137741235-26573,<18,Female,Black,N
13439,137766748,137766748-26580,18-24,Male,White Hispanic,Y
13440,137869896,137869896-26611,18-24,Male,Black,N
13441,137980525,137980525-26644,18-24,Male,Black,N
13442,138256210,138256210-26749,45-64,Male,White,N
13443,138302831,138302831-26767,25-44,Male,Black,N
13444,138344323,138344323-26781,25-44,Male,White Hispanic,Y
13445,138364633,138364633-26791,<18,Male,Black,N
13446,72753928,72753928-18380,45-64,Male,Black,N
13447,72753928,72753928-18384,25-44,Female,Black,N
13448,72836884,72836884-18395,25-44,Male,Black,N
13449,72864568,72864568-18420,18-24,Male,Black,N
13450,72875653,72875653-18421,25-44,Male,Black,Y
13451,72982612,72982612-18459,25-44,Male,Black,N
13452,72983200,72983200-18462,25-44,Male,Black,N
13453,72986408,72986408-18473,25-44,Male,Black,Y
13454,73064558,73064558-18507,25-44,Male,Black Hispanic,N
13455,73213236,73213236-18557,25-44,Male,Black,N
13456,73298710,73298710-18583,25-44,Male,Black,Y
13457,73308905,73308905-18609,25-44,Male,Black,N
13458,73325411,73325411-18619,45-64,Male,Black,Y
13459,73397678,73397678-18633,25-44,Male,Black,N
13460,73433694,73433694-18673,25-44,Male,Black,N
13461,73523967,73523967-18735,18-24,Male,White,N
13462,73523969,73523969-18737,<18,Male,Black,N
13463,73523969,73523969-18738,<18,Male,Black,N
13464,73524917,73524917-18748,25-44,Male,Black Hispanic,N
13465,73755742,73755742-18870,18-24,Male,Black,N
13466,73778355,73778355-18877,25-44,Male,Black,Y
13467,170232667,170232667-31498,25-44,Male,Black Hispanic,N
13468,73815776,73815776-18896,25-44,Male,Black Hispanic,N
13469,73921215,73921215-18945,18-24,Male,Black Hispanic,N
13470,73921215,73921215-18946,25-44,Male,Black Hispanic,N
13471,73956987,73956987-18980,18-24,Male,Black,N
13472,74006223,74006223-18994,25-44,Male,Black,Y
13473,74054027,74054027-19028,18-24,Male,Black Hispanic,Y
13474,74058684,74058684-19032,45-64,Female,Black,N
13475,74058684,74058684-19033,25-44,Male,Black,N
13476,74070517,74070517-19042,18-24,Male,Black,N
13477,74098162,74098162-19051,18-24,Male,Black,N
13478,74153300,74153300-19075,18-24,Male,Black,N
13479,74189115,74189115-19097,18-24,Male,White Hispanic,N
13480,74324307,74324307-19144,25-44,Male,White Hispanic,N
13481,74342122,74342122-19148,18-24,Male,Black,Y
13482,74409324,74409324-19186,18-24,Male,Black,N
13483,74436715,74436715-19204,45-64,Male,White,N
13484,74436715,74436715-19205,25-44,Male,White,N
13485,74436715,74436715-19206,25-44,Male,White,N
13486,74436715,74436715-19207,25-44,Male,White,N
13487,74470614,74470614-19223,25-44,Male,Black,N
13488,74530910,74530910-19249,25-44,Male,Black,N
13489,74532192,74532192-19252,<18,Male,Black,Y
13490,74532192,74532192-19253,<18,Male,Black,N
13491,74568521,74568521-19276,25-44,Male,Black,Y
13492,74568521,74568521-19277,25-44,Female,Black,N
13493,74648839,74648839-19296,25-44,Male,White Hispanic,N
13494,74672165,74672165-19309,18-24,Female,White Hispanic,N
13495,74736487,74736487-19331,25-44,Male,Black,Y
13496,74740766,74740766-19335,18-24,Male,Black,N
13497,74770561,74770561-19357,65+,Male,Black Hispanic,N
13498,74776956,74776956-19361,25-44,Male,Black,Y
13499,74793052,74793052-19371,18-24,Male,Black,N
13500,74895033,74895033-19409,25-44,Male,Black,Y
13501,74895033,74895033-19410,18-24,Female,Black,N
13502,74895036,74895036-19414,18-24,Male,Black,Y
13503,74895036,74895036-19418,25-44,Male,Black,Y
13504,74914166,74914166-19420,25-44,Male,Black,Y
13505,74989385,74989385-19441,25-44,Male,White Hispanic,N
13506,74989916,74989916-19443,25-44,Male,White,N
13507,75098434,75098434-19469,18-24,Male,White Hispanic,N
13508,75201230,75201230-19498,18-24,Male,Black,N
13509,75330410,75330410-19545,25-44,Male,Black,N
13510,75330410,75330410-19546,25-44,Male,Black,Y
13511,75584978,75584978-19650,45-64,Male,Black,N
13512,75654394,75654394-19673,18-24,Male,Black Hispanic,N
13513,75726083,75726083-19696,18-24,Male,Black Hispanic,N
13514,75735749,75735749-19704,25-44,Male,Black,N
13515,75743064,75743064-19708,25-44,Male,Black,N
13516,75743064,75743064-19709,25-44,Male,Black,N
13517,76100885,76100885-19824,18-24,Male,Black,N
13518,76575614,76575614-19829,25-44,Male,Black,N
13519,76601145,76601145-19836,<18,Male,Black Hispanic,N
13520,76656488,76656488-19874,45-64,Male,White,N
13521,76656488,76656488-19875,25-44,Male,White,N
13522,76723982,76723982-19905,18-24,Male,White,N
13523,76845636,76845636-19937,25-44,Male,Black,Y
13524,76854528,76854528-19951,18-24,Male,Black,N
13525,76951079,76951079-19978,25-44,Male,Black,N
13526,77104934,77104934-20011,25-44,Male,Black Hispanic,N
13527,77327689,77327689-20081,25-44,Male,White Hispanic,N
13528,77688965,77688965-20161,25-44,Male,Asian / Pacific Islander,Y
13529,78019136,78019136-20238,45-64,Male,Black Hispanic,Y
13530,78137769,78137769-20280,18-24,Male,Black,N
13531,78188153,78188153-20307,25-44,Male,Black,N
13532,78473000,78473000-20388,18-24,Male,Black,Y
13533,78498360,78498360-20411,18-24,Male,Black,N
13534,78607481,78607481-20445,18-24,Male,Black,N
13535,78613033,78613033-20447,25-44,Male,Black,N
13536,78613033,78613033-20448,<18,Male,Black,N
13537,78622563,78622563-20450,18-24,Male,Black,N
13538,78644282,78644282-20461,18-24,Male,Black,N
13539,78644283,78644283-20462,18-24,Female,White,N
13540,78644283,78644283-20463,18-24,Male,White,N
13541,78651920,78651920-20468,18-24,Male,Black,N
13542,78663096,78663096-20473,18-24,Male,Black Hispanic,N
13543,78716687,78716687-20491,25-44,Male,Black,N
13544,78726746,78726746-20498,18-24,Male,White Hispanic,Y
13545,79016633,79016633-20590,<18,Male,Black,N
13546,79135861,79135861-20633,25-44,Male,Black,N
13547,79202266,79202266-20650,25-44,Male,White Hispanic,Y
13548,79248580,79248580-20674,25-44,Male,Black Hispanic,N
13549,79299671,79299671-20691,<18,Male,White Hispanic,Y
13550,79377425,79377425-20717,<18,Male,White Hispanic,N
13551,79377425,79377425-20736,<18,Male,White,N
13552,79380184,79380184-20743,18-24,Male,Black Hispanic,N
13553,79451577,79451577-20770,18-24,Male,Black,N
13554,79499613,79499613-20798,25-44,Male,Black,Y
13555,79499792,79499792-20799,18-24,Male,Black,N
13556,79570906,79570906-20821,25-44,Male,White Hispanic,N
13557,79589674,79589674-20826,25-44,Male,White Hispanic,N
13558,79589675,79589675-20827,25-44,Male,Black,Y
13559,79589675,79589675-20828,25-44,Male,Black,N
13560,79606253,79606253-20843,25-44,Male,Black,Y
13561,79718910,79718910-20907,18-24,Male,Black Hispanic,N
13562,79719090,79719090-20908,18-24,Male,Black,N
13563,79746937,79746937-20941,18-24,Male,Black Hispanic,N
13564,79746937,79746937-20942,45-64,Male,Black Hispanic,N
13565,79853872,79853872-20971,18-24,Male,Black,Y
13566,79853878,79853878-20977,18-24,Male,Black Hispanic,N
13567,170264299,170264299-31500,25-44,Male,Black,N
13568,79916923,79916923-21024,25-44,Female,Black,N
13569,79977747,79977747-21045,25-44,Male,Black,N
13570,80043944,80043944-21072,18-24,Male,Black,N
13571,80064999,80064999-21086,25-44,Male,Black,N
13572,80175374,80175374-21145,18-24,Male,Black,N
13573,80238917,80238917-21171,18-24,Male,White Hispanic,N
13574,80295749,80295749-21200,25-44,Male,White,N
13575,80319948,80319948-21206,18-24,Male,Black,N
13576,80349679,80349679-21221,18-24,Male,Black,N
13577,80399739,80399739-21244,18-24,Male,Black,N
13578,80480151,80480151-21280,18-24,Male,Black,N
13579,80480151,80480151-21281,18-24,Male,Black,N
13580,80495597,80495597-21310,18-24,Male,Black,Y
13581,80510379,80510379-21323,45-64,Male,Black,N
13582,80541202,80541202-21342,18-24,Male,Black,N
13583,80576265,80576265-21372,18-24,Male,Black Hispanic,N
13584,80584528,80584528-21391,18-24,Male,Black,N
13585,80597682,80597682-21419,25-44,Male,Black,N
13586,80650776,80650776-21447,18-24,Female,Black,Y
13587,80650776,80650776-21448,18-24,Male,Black,N
13588,80650776,80650776-21449,<18,Male,Black,N
13589,80742844,80742844-21494,18-24,Male,White Hispanic,N
13590,80757842,80757842-21498,25-44,Male,Black,Y
13591,80766071,80766071-21501,25-44,Male,Black,N
13592,80874067,80874067-21548,25-44,Male,White,Y
13593,80881468,80881468-21563,45-64,Male,Black Hispanic,N
13594,80908131,80908131-21573,25-44,Male,Black,N
13595,81035627,81035627-21630,25-44,Male,Black Hispanic,Y
13596,81035628,81035628-21631,18-24,Male,Black,N
13597,81097107,81097107-21645,25-44,Male,Black,N
13598,81138895,81138895-21670,25-44,Male,Black,N
13599,81138895,81138895-21671,25-44,Male,Black,N
13600,81158051,81158051-21674,<18,Male,Black,N
13601,81213693,81213693-21702,18-24,Male,Black,N
13602,81213694,81213694-21705,45-64,Male,Black,N
13603,81215248,81215248-21712,18-24,Male,Black,N
13604,81216178,81216178-21716,<18,Male,Black,N
13605,81248485,81248485-21744,18-24,Male,Black,N
13606,81302106,81302106-21755,25-44,Male,Black,N
13607,81318901,81318901-21765,25-44,Male,Black,N
13608,81341797,81341797-21784,<18,Male,Black,N
13609,81621244,81621244-21860,45-64,Male,Black,N
13610,81621244,81621244-21861,25-44,Male,White Hispanic,N
13611,81666316,81666316-21875,18-24,Female,Black,N
13612,81675678,81675678-21887,<18,Male,Black,N
13613,81712620,81712620-21907,18-24,Male,Black,N
13614,81822471,81822471-21950,18-24,Male,Black,N
13615,81843639,81843639-21958,25-44,Male,Black,N
13616,81970351,81970351-22004,45-64,Male,Black,N
13617,82009007,82009007-22016,18-24,Male,Black,N
