,INCIDENT_KEY,PERP_ID,PERP_AGE_GROUP,PERP_SEX,PERP_RACE
14059,220229020,220229020-1,25-44,Male,Black
14060,220229020,220229020-2,18-24,Male,Black
14061,220229020,220229020-3,18-24,Male,Black
14062,220294219,220294219-1,25-44,Male,Black
14063,220294219,220294219-2,25-44,Male,Black
14064,220294219,220294219-3,18-24,Male,Black
14065,220294219,220294219-4,18-24,Male,Black
14066,220294219,220294219-5,18-24,Male,Black
14067,220354055,220354055-1,25-44,Male,Black
14068,220408103,220408103-1,25-44,Male,Black
14069,220553699,220553699-1,25-44,Male,Black
14070,221025258,221025258-1,25-44,Male,Black
14071,221448039,221448039-1,45-64,Male,Black
14072,221490197,221490197-1,18-24,Male,Black
14073,221931803,221931803-1,25-44,Male,Black
14074,221940310,221940310-1,18-24,Male,Black
14075,222391345,222391345-1,<18,Male,Black Hispanic
14076,222848394,222848394-1,25-44,Male,White Hispanic
14077,222860151,222860151-1,25-44,Male,Black
14078,222861948,222861948-1,25-44,Male,Black
14079,222989905,222989905-1,18-24,Male,Black
14080,222989906,222989906-1,18-24,Male,Black
14081,223505519,223505519-1,18-24,Male,White Hispanic
14082,224412024,224412024-1,18-24,Male,White Hispanic
14083,224412024,224412024-2,<18,Male,Black Hispanic
14084,225385469,225385469-1,25-44,Male,Black
14085,225385469,225385469-2,25-44,Male,Black
14086,225620485,225620485-1,18-24,Male,Black
14087,225620485,225620485-2,18-24,Male,Black
14088,225620485,225620485-3,25-44,Male,White Hispanic
14089,226204062,226204062-1,25-44,Male,Black
14090,226233403,226233403-1,25-44,Male,Black
14091,226233403,226233403-2,25-44,Male,Black
14092,226503935,226503935-1,18-24,Male,Black
14093,226503935,226503935-2,18-24,Male,Black
14094,226654026,226654026-1,18-24,Male,Black
14095,226705224,226705224-1,18-24,Male,Black
14096,227221321,227221321-1,45-64,Male,Black
14097,227344202,227344202-1,25-44,Male,Black
14098,227384587,227384587-1,18-24,Male,Black
14099,227950669,227950669-1,25-44,Male,Black
14100,228049712,228049712-1,25-44,Male,Black
14101,228162837,228162837-1,25-44,Male,Black
14102,54579983,54579983-15895,Unknown,Male,Black
14103,54610398,54610398-15903,Unknown,Male,Black
14104,54878644,54878644-15958,18-24,Male,White
14105,54896025,54896025-15962,25-44,Male,Black
14106,54896025,54896025-16004,18-24,Male,Black
14107,54896025,54896025-16005,Unknown,Female,Black
14108,54915040,54915040-15964,18-24,Male,Black
14109,54968481,54968481-15974,Unknown,Unknown,Unknown
14110,54997435,54997435-15984,<18,Male,White Hispanic
14111,55159177,55159177-16067,25-44,Male,Black Hispanic
14112,55177454,55177454-16056,25-44,Male,Black
14113,55177455,55177455-16017,45-64,Male,Black
14114,55299654,55299654-16080,<18,Male,Black Hispanic
14115,55346828,55346828-16095,18-24,Male,Black
14116,55412130,55412130-16102,18-24,Male,Black
14117,55581510,55581510-16138,25-44,Male,Black
14118,55953376,55953376-16192,Unknown,Male,White Hispanic
14119,55953376,55953376-16214,Unknown,Male,Black
14120,56118629,56118629-16237,18-24,Male,Black
14121,56290944,56290944-16255,Unknown,Male,Unknown
14122,56290944,56290944-16256,Unknown,Male,Unknown
14123,56290944,56290944-16257,Unknown,Male,Unknown
14124,57325749,57325749-16310,Unknown,Male,Black
14125,58949177,58949177-16331,<18,Male,Black
14126,59090171,59090171-16397,25-44,Male,Black
14127,59146533,59146533-16358,18-24,Male,Black
14128,59218195,59218195-16374,Unknown,Male,Black
14129,59778164,59778164-16453,Unknown,Unknown,Unknown
14130,60025217,60025217-16468,Unknown,Unknown,Unknown
14131,60097570,60097570-16476,25-44,Female,Black
14132,60097572,60097572-16501,18-24,Male,Black
14133,60272799,60272799-16505,18-24,Male,Black
14134,60291490,60291490-16534,Unknown,Unknown,Unknown
14135,60828827,60828827-16550,Unknown,Unknown,Unknown
14136,61098689,61098689-16674,18-24,Male,Black
14137,61259176,61259176-16627,18-24,Male,Black
14138,61745482,61745482-16747,25-44,Male,Asian / Pacific Islander
14139,61826980,61826980-16746,Unknown,Male,Black
14140,61961053,61961053-24149,25-44,Male,Black
14141,61961053,61961053-25049,25-44,Male,Black
14142,62172458,62172458-16797,25-44,Male,White Hispanic
14143,62267915,62267915-16835,18-24,Male,Black
14144,62267915,62267915-16849,Unknown,Unknown,Unknown
14145,62355875,62355875-16853,Unknown,Unknown,Unknown
14146,62599780,62599780-16891,Unknown,Male,Black
14147,62599780,62599780-16892,Unknown,Male,Black
14148,62696682,62696682-16921,25-44,Female,Black
14149,62696682,62696682-17694,45-64,Male,Black
14150,62746077,62746077-16945,18-24,Male,Black
14151,62746077,62746077-18540,18-24,Male,Black
14152,62883996,62883996-16966,25-44,Male,Black
14153,63189240,63189240-17017,Unknown,Unknown,Unknown
14154,63256303,63256303-17033,Unknown,Unknown,Unknown
14155,63381854,63381854-17438,18-24,Male,Black
14156,63381856,63381856-17075,25-44,Male,Black
14157,63437179,63437179-17081,Unknown,Unknown,Unknown
14158,63481529,63481529-17197,Unknown,Unknown,Unknown
14159,63634028,63634028-17120,Unknown,Unknown,Unknown
14160,63656608,63656608-17111,Unknown,Male,Black
14161,63656615,63656615-17121,Unknown,Unknown,Unknown
14162,63814931,63814931-17138,25-44,Male,Black Hispanic
14163,63839217,63839217-17216,18-24,Male,Black
14164,64005889,64005889-17163,25-44,Male,Black
14165,64005889,64005889-17164,Unknown,Male,Black
14166,64007629,64007629-17261,18-24,Male,Black
14167,64081522,64081522-17171,25-44,Male,Black Hispanic
14168,64169807,64169807-17195,18-24,Male,Black
14169,64297168,64297168-17219,Unknown,Unknown,Unknown
14170,64299325,64299325-17224,Unknown,Male,Black
14171,64318223,64318223-17227,18-24,Male,Black
14172,64318223,64318223-17403,<18,Male,Black
14173,64318223,64318223-17404,18-24,Male,Black
14174,64318223,64318223-17489,18-24,Male,Black
14175,64342771,64342771-18181,18-24,Male,Black
14176,64342937,64342937-17235,Unknown,Unknown,Unknown
14177,64479271,64479271-17284,25-44,Male,Black
14178,64486878,64486878-17507,25-44,Male,Black
14179,64753719,64753719-17364,Unknown,Unknown,Unknown
14180,64774991,64774991-17355,25-44,Male,Black
14181,64774991,64774991-17356,Unknown,Male,Black
14182,64880432,64880432-17375,Unknown,Unknown,Unknown
14183,65464023,65464023-17462,Unknown,Unknown,Unknown
14184,65464023,65464023-17557,Unknown,Unknown,Unknown
14185,65928470,65928470-18400,18-24,Male,White Hispanic
14186,65929559,65929559-17533,Unknown,Unknown,Unknown
14187,66075680,66075680-18115,18-24,Male,Black
14188,66171966,66171966-18031,18-24,Male,Black
14189,66223342,66223342-17594,Unknown,Male,Black
14190,66376793,66376793-17799,Unknown,Unknown,Unknown
14191,66457982,66457982-17642,Unknown,Unknown,Unknown
14192,66461587,66461587-17740,Unknown,Unknown,Unknown
14193,66486570,66486570-17675,25-44,Male,Black
14194,66709780,66709780-17640,Unknown,Unknown,Unknown
14195,66858082,66858082-17682,Unknown,Unknown,Unknown
14196,66871427,66871427-17677,45-64,Male,Black
14197,66984617,66984617-17705,18-24,Male,White Hispanic
14198,67082332,67082332-17721,Unknown,Unknown,Unknown
14199,67131201,67131201-17729,Unknown,Unknown,Unknown
14200,67131202,67131202-17714,25-44,Male,Black
14201,67131202,67131202-17715,25-44,Male,Black
14202,67156674,67156674-17717,18-24,Male,White Hispanic
14203,67162976,67162976-17726,<18,Male,Black
14204,67237931,67237931-17739,Unknown,Unknown,Unknown
14205,67334983,67334983-17751,Unknown,Unknown,Unknown
14206,67340213,67340213-17766,18-24,Male,Black
14207,67486697,67486697-17777,18-24,Male,Black
14208,67793823,67793823-17803,Unknown,Unknown,Unknown
14209,67876746,67876746-17823,25-44,Male,Black
14210,67919618,67919618-17844,Unknown,Unknown,Unknown
14211,68230899,68230899-17915,Unknown,Unknown,Unknown
14212,68566525,68566525-17930,Unknown,Unknown,Unknown
14213,68566528,68566528-17933,Unknown,Unknown,Unknown
14214,68760844,68760844-22244,25-44,Male,Black
14215,68806068,68806068-17957,Unknown,Unknown,Unknown
14216,69027035,69027035-17976,18-24,Male,Black
14217,69129434,69129434-17985,Unknown,Male,Black
14218,69248521,69248521-18007,18-24,Male,White Hispanic
14219,69526299,69526299-18041,45-64,Male,White Hispanic
14220,69576831,69576831-18056,25-44,Male,Black
14221,69861187,69861187-18087,Unknown,Unknown,Unknown
14222,69880942,69880942-18095,25-44,Male,Black
14223,70876133,70876133-18135,18-24,Male,Unknown
14224,71054060,71054060-18157,Unknown,Unknown,Unknown
14225,71054062,71054062-18160,Unknown,Unknown,Unknown
14226,71407337,71407337-18242,25-44,Male,Black
14227,71454845,71454845-18253,Unknown,Unknown,Unknown
14228,71588015,71588015-18283,18-24,Male,Black Hispanic
14229,71588015,71588015-18284,18-24,Male,White Hispanic
14230,71588015,71588015-18285,18-24,Male,White Hispanic
14231,71588015,71588015-18290,<18,Male,White Hispanic
14232,71701592,71701592-18316,Unknown,Male,Asian / Pacific Islander
14233,71701592,71701592-18354,Unknown,Male,Asian / Pacific Islander
14234,71701592,71701592-18355,Unknown,Male,Asian / Pacific Islander
14235,71772018,71772018-21268,45-64,Male,Black
14236,71825655,71825655-18364,Unknown,Unknown,Unknown
14237,71825657,71825657-18366,Unknown,Unknown,Unknown
14238,71836061,71836061-18372,18-24,Male,Black
14239,71871794,71871794-18384,18-24,Male,White Hispanic
14240,71871794,71871794-19974,18-24,Male,White Hispanic
14241,71881521,71881521-18392,65+,Female,Black Hispanic
14242,71908646,71908646-18396,25-44,Male,White Hispanic
14243,71908646,71908646-18397,18-24,Female,White Hispanic
14244,71908646,71908646-18630,25-44,Male,White Hispanic
14245,71908646,71908646-18631,25-44,Male,White Hispanic
14246,71991637,71991637-18416,Unknown,Male,Black
14247,71999470,71999470-18418,18-24,Male,Black
14248,72058229,72058229-19360,18-24,Male,Black
14249,72058232,72058232-18477,25-44,Male,Black
14250,72058232,72058232-18478,18-24,Male,Black
14251,72058232,72058232-18479,18-24,Male,Black
14252,72058232,72058232-18480,18-24,Male,Black
14253,72058232,72058232-18481,18-24,Male,Black
14254,72058232,72058232-18483,25-44,Male,Black
14255,72058232,72058232-18484,25-44,Male,Black
14256,72083623,72083623-18514,18-24,Male,Black
14257,72083623,72083623-18515,<18,Male,Black
14258,72083623,72083623-18516,18-24,Male,Black
14259,72083623,72083623-18517,18-24,Male,Black
14260,72083623,72083623-18518,25-44,Male,Black
14261,72083623,72083623-19019,<18,Female,Black Hispanic
14262,72238265,72238265-18491,45-64,Male,White Hispanic
14263,72296062,72296062-18505,<18,Male,Black
14264,72408661,72408661-18572,25-44,Male,Black
14265,72416529,72416529-18549,Unknown,Male,Black
14266,72462409,72462409-18570,Unknown,Unknown,Unknown
14267,72512118,72512118-18599,Unknown,Unknown,Unknown
14268,72667450,72667450-18929,25-44,Male,Black
14269,72674059,72674059-18627,18-24,Male,Black
14270,72674059,72674059-18629,18-24,Male,Black
14271,72674059,72674059-18735,18-24,Male,Black
14272,72674059,72674059-18740,18-24,Male,Black
14273,72857667,72857667-18679,Unknown,Male,Black
14274,73075716,73075716-19242,18-24,Male,White Hispanic
14275,73137862,73137862-18726,25-44,Male,Black
14276,73192172,73192172-18739,18-24,Male,Black
14277,73194573,73194573-18937,18-24,Female,Black
14278,73427945,73427945-18816,18-24,Male,Black
14279,73517102,73517102-19788,18-24,Male,Black Hispanic
14280,73524859,73524859-19216,18-24,Male,Black
14281,73524915,73524915-18868,<18,Male,Black
14282,73533752,73533752-18856,18-24,Male,Black
14283,73710670,73710670-18908,Unknown,Male,Black
14284,73710670,73710670-18909,Unknown,Male,Black
14285,73718448,73718448-18910,Unknown,Unknown,Unknown
14286,73726695,73726695-19841,18-24,Male,Black Hispanic
14287,73823588,73823588-18951,65+,Male,White Hispanic
14288,74036121,74036121-19024,<18,Male,Black
14289,74036632,74036632-19006,Unknown,Male,Unknown
14290,74044367,74044367-19891,18-24,Male,Black
14291,74205462,74205462-22407,18-24,Male,Black
14292,74366121,74366121-19112,Unknown,Male,Black
14293,74464928,74464928-21140,18-24,Male,White Hispanic
14294,74479752,74479752-19149,Unknown,Unknown,Unknown
14295,74672166,74672166-19218,18-24,Male,Black
14296,74776958,74776958-19290,18-24,Male,Black
14297,74776958,74776958-19291,Unknown,Male,Black
14298,74945141,74945141-19298,Unknown,Male,Black
14299,75107147,75107147-19356,Unknown,Male,Black
14300,75330413,75330413-19414,45-64,Male,Black
14301,75350234,75350234-19443,25-44,Male,Black Hispanic
14302,75741160,75741160-19502,Unknown,Unknown,Unknown
14303,75831637,75831637-19521,18-24,Male,Black
14304,75838651,75838651-19528,18-24,Male,Black
14305,75886518,75886518-19533,Unknown,Male,Asian / Pacific Islander
14306,75886518,75886518-19534,Unknown,Male,Black
14307,76044029,76044029-19575,18-24,Male,Black
14308,76044029,76044029-19619,<18,Male,Black
14309,76051762,76051762-19590,18-24,Male,Black
14310,76051763,76051763-19618,<18,Male,White Hispanic
14311,76602014,76602014-19671,18-24,Male,Black
14312,76602014,76602014-19672,<18,Male,Black
14313,76927077,76927077-19681,18-24,Male,Black
14314,76943021,76943021-19869,18-24,Female,Black
14315,76943421,76943421-19709,18-24,Male,Black
14316,76951078,76951078-19683,Unknown,Unknown,Unknown
14317,76951565,76951565-19695,<18,Male,Black Hispanic
14318,76951565,76951565-19696,18-24,Male,Black Hispanic
14319,76951565,76951565-19697,18-24,Male,Black Hispanic
14320,76951565,76951565-19698,<18,Male,Black Hispanic
14321,76988922,76988922-19691,18-24,Male,Black Hispanic
14322,77134229,77134229-19718,Unknown,Male,Black
14323,77238080,77238080-19779,18-24,Male,Black Hispanic
14324,77291726,77291726-19757,<18,Male,Black
14325,77332387,77332387-19774,18-24,Male,Black
14326,77461648,77461648-19801,18-24,Male,Black
14327,77461648,77461648-19802,<18,Male,Black
14328,77776345,77776345-19875,Unknown,Male,Black
14329,77905142,77905142-19910,18-24,Female,Black
14330,78180049,78180049-19953,18-24,Male,Black
14331,78445873,78445873-20019,Unknown,Unknown,Unknown
14332,78496838,78496838-20147,18-24,Male,Black
14333,78569384,78569384-20828,18-24,Male,Black
14334,78605404,78605404-20059,45-64,Male,Black
14335,78724622,78724622-20380,<18,Male,Black
14336,79222699,79222699-20214,18-24,Male,Black
14337,79378927,79378927-21994,18-24,Male,Black
14338,79451576,79451576-20254,45-64,Male,Black
14339,79496946,79496946-20778,45-64,Male,Black
14340,79499401,79499401-20470,25-44,Male,Black
14341,79675375,79675375-20614,18-24,Female,Black Hispanic
14342,79675375,79675375-20741,25-44,Male,Black Hispanic
14343,79675375,79675375-20742,25-44,Male,Black Hispanic
14344,80043943,80043943-20507,18-24,Male,Black
14345,80055663,80055663-20435,<18,Male,Black Hispanic
14346,80190108,80190108-20674,18-24,Male,Black
14347,80284010,80284010-20521,18-24,Male,Black
14348,80370328,80370328-20570,25-44,Male,White
14349,80370328,80370328-20571,18-24,Male,Black
14350,80387683,80387683-20576,18-24,Male,Black Hispanic
14351,80388372,80388372-20717,18-24,Male,Black
14352,80398933,80398933-20853,18-24,Male,Black
14353,80430788,80430788-20588,<18,Male,Black
14354,80468005,80468005-20604,18-24,Male,Black Hispanic
14355,80510374,80510374-20617,18-24,Male,Black Hispanic
14356,80510374,80510374-20731,18-24,Male,Black
14357,80585001,80585001-21207,25-44,Male,Black
14358,81110090,81110090-20823,18-24,Male,White Hispanic
14359,81759986,81759986-21011,25-44,Male,Black
14360,81778268,81778268-21180,18-24,Male,Black Hispanic
14361,82008580,82008580-21021,18-24,Male,White Hispanic
14362,82411400,82411400-21193,<18,Male,Black
14363,82518240,82518240-21147,18-24,Male,Black
14364,82518240,82518240-21163,25-44,Male,Black Hispanic
14365,82537070,82537070-21169,25-44,Male,Black Hispanic
14366,82717326,82717326-21189,<18,Male,Black
14367,82760887,82760887-21200,18-24,Male,White
14368,82881931,82881931-21218,18-24,Male,Black
14369,83147905,83147905-21333,25-44,Male,Black
14370,83496084,83496084-21498,18-24,Male,Black
14371,83603680,83603680-21360,25-44,Male,White Hispanic
14372,83859901,83859901-21435,25-44,Female,Black
14373,83859901,83859901-21436,18-24,Male,Black
14374,83891703,83891703-21442,18-24,Male,Black
14375,83891703,83891703-21447,25-44,Male,Black
14376,84205618,84205618-21470,<18,Male,Black
14377,84205618,84205618-21489,<18,Male,White Hispanic
14378,84205618,84205618-21490,18-24,Male,Black
14379,84205618,84205618-21491,18-24,Male,Black
14380,84205618,84205618-21525,25-44,Male,Black
14381,84218127,84218127-21473,18-24,Male,White Hispanic
14382,84221623,84221623-21472,18-24,Male,Black
14383,84276862,84276862-21483,65+,Male,White
14384,84352571,84352571-22632,25-44,Male,Black
14385,84563288,84563288-21542,25-44,Male,Black
14386,84816003,84816003-21581,18-24,Male,White Hispanic
14387,84840051,84840051-21813,25-44,Male,Black
14388,84896738,84896738-22259,18-24,Male,White Hispanic
14389,84956541,84956541-21633,18-24,Male,Black
14390,84956633,84956633-21625,25-44,Male,Black
14391,84977710,84977710-21637,18-24,Male,Black
14392,84998801,84998801-21643,<18,Male,Black
14393,85104601,85104601-21635,18-24,Male,Black
14394,85104601,85104601-21636,18-24,Female,Black
14395,85115050,85115050-21659,18-24,Male,Black
14396,85159221,85159221-21720,25-44,Male,Black
14397,85189747,85189747-21830,18-24,Male,Black
14398,85250286,85250286-24166,25-44,Male,Black
14399,85325404,85325404-24306,45-64,Male,Black
14400,85333149,85333149-21693,25-44,Male,Black
14401,85385907,85385907-21703,Unknown,Unknown,Unknown
14402,85420900,85420900-21729,18-24,Male,Black
14403,85570889,85570889-21854,25-44,Male,Black
14404,85570889,85570889-21855,18-24,Male,Black
14405,85643665,85643665-22118,18-24,Male,Black
14406,86071518,86071518-22119,18-24,Male,Black
14407,86071518,86071518-22667,<18,Male,Black
